SRR1039520.3985160	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	535	555	2.51e-11	50.4
SRR1039520.4059955	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	243	262	2.60e-09	44.7
SRR1039520.4106210	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	1186	1206	1.64e-10	48.1
SRR1039520.4454127	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	104	123	1.11e-07	40.0
SRR1039520.5082850	tr|A2BGS7|A2BGS7_DANRE	76.2	21	5	0	1	63	109	129	1.49e-06	37.0
SRR1039520.5312972	sp|O35973|PER1_MOUSE	90.5	21	2	0	1	63	277	297	1.31e-08	42.7
SRR1039520.5533360	sp|O35973|PER1_MOUSE	83.3	18	3	0	2	55	801	818	7.33e-04	29.3
SRR1039520.5933490	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	1153	1172	2.09e-07	39.3
SRR1039520.5975222	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	4	23	6.65e-09	43.5
SRR1039520.6529882	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	484	503	8.15e-08	40.4
SRR1039520.6781996	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	126	146	5.64e-07	38.1
SRR1039520.6874543	sp|O35973|PER1_MOUSE	89.5	19	2	0	2	58	821	839	2.09e-07	39.3
SRR1039520.7765168	sp|P43354|NR4A2_HUMAN	84.2	19	3	0	6	62	434	452	2.11e-04	30.8
SRR1039520.7788514	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	417	436	3.26e-11	50.1
SRR1039520.7923771	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	695	714	2.33e-08	42.0
SRR1039520.8364495	sp|O35973|PER1_MOUSE	94.7	19	1	0	62	6	635	653	2.33e-08	42.0
SRR1039520.8489010	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	444	463	2.13e-10	47.8
SRR1039520.9318181	sp|O35973|PER1_MOUSE	90.5	21	2	0	1	63	1193	1213	1.64e-10	48.1
SRR1039520.9326812	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	1213	1233	2.74e-09	44.7
SRR1039520.9436663	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	379	398	3.55e-09	44.3
SRR1039520.9456147	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	32	52	5.72e-10	46.6
SRR1039520.9727469	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	481	501	1.79e-08	42.4
SRR1039520.9876085	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	323	342	1.02e-09	45.8
SRR1039520.10214439	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	159	178	5.96e-08	40.8
SRR1039520.10247871	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	426	446	3.84e-12	52.8
SRR1039520.10475797	sp|P43354|NR4A2_HUMAN	95.0	20	1	0	2	61	313	332	1.03e-09	45.8
SRR1039520.10687394	sp|O35973|PER1_MOUSE	95.0	20	1	0	2	61	1188	1207	9.09e-09	43.1
SRR1039520.10872215	sp|O35973|PER1_MOUSE	100	19	0	0	61	5	1132	1150	1.11e-07	40.0
SRR1039520.10917550	sp|O35973|PER1_MOUSE	100	18	0	0	3	56	1047	1064	8.11e-05	32.0
SRR1039520.10946053	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	1153	1172	2.09e-07	39.3
SRR1039520.11025098	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	494	513	4.86e-09	43.9
SRR1039520.11862986	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	694	714	5.12e-09	43.9
SRR1039520.12087213	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	97	116	2.31e-05	33.5
SRR1039520.12331458	sp|O35973|PER1_MOUSE	90.0	20	2	0	4	63	866	885	4.12e-07	38.5
SRR1039520.12524494	sp|P43354|NR4A2_HUMAN	55.0	20	9	0	61	2	58	77	1.54e-04	31.2
SRR1039520.12573664	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	424	444	5.25e-12	52.4
SRR1039520.12647597	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	434	454	9.81e-12	51.6
SRR1039520.13261773	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	424	443	3.26e-11	50.1
SRR1039520.13518267	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	335	354	4.45e-11	49.7
SRR1039520.14950673	sp|P43354|NR4A2_HUMAN	80.0	20	4	0	2	61	517	536	1.71e-05	33.9
SRR1039520.15632472	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	411	431	4.69e-11	49.7
SRR1039520.15773325	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	296	316	2.81e-12	53.1
SRR1039520.15882520	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	339	358	3.55e-09	44.3
SRR1039520.15959936	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	155	174	4.86e-09	43.9
SRR1039520.16205601	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	390	409	3.98e-10	47.0
SRR1039520.17093501	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	546	566	4.19e-10	47.0
SRR1039520.17482095	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	255	274	4.86e-09	43.9
SRR1039520.17616682	sp|O35973|PER1_MOUSE	90.5	21	2	0	63	1	468	488	1.61e-07	39.7
SRR1039520.17906342	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	187	207	1.07e-09	45.8
SRR1039520.18039361	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	126	146	5.64e-07	38.1
SRR1039520.18125343	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	535	555	2.51e-11	50.4
SRR1039520.18356421	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	95	114	5.93e-05	32.3
SRR1039520.18362700	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	464	484	7.01e-09	43.5
SRR1039520.18519270	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	910	929	1.53e-07	39.7
SRR1039520.18835371	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	179	198	1.39e-09	45.4
SRR1039520.18891043	sp|P43354|NR4A2_HUMAN	100	21	0	0	1	63	295	315	1.22e-10	48.5
SRR1039520.19426434	sp|P43354|NR4A2_HUMAN	90.0	20	2	0	61	2	566	585	9.25e-09	43.1
SRR1039520.19664634	sp|O35973|PER1_MOUSE	94.7	19	1	0	6	62	909	927	7.31e-07	37.7
SRR1039520.19750523	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	111	131	6.94e-06	35.0
SRR1039520.19850249	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	434	453	6.09e-11	49.3
SRR1039520.19862928	sp|O35973|PER1_MOUSE	85.0	20	3	0	61	2	979	998	1.87e-06	36.6
SRR1039520.20327694	sp|O35973|PER1_MOUSE	85.0	20	3	0	62	3	1155	1174	1.69e-05	33.9
SRR1039520.20375495	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	424	443	4.45e-11	49.7
SRR1039520.20646865	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	244	263	3.55e-09	44.3
SRR1039520.6392329	sp|P08238|HS90B_HUMAN	100	21	0	0	63	1	594	614	2.27e-10	47.8
SRR1039520.22019834	sp|Q9Y692|GMEB1_HUMAN	90.0	20	2	0	62	3	139	158	2.90e-07	38.9
SRR1039520.29805268	sp|Q9NRY4|RHG35_HUMAN	100	21	0	0	63	1	633	653	7.81e-10	46.2
SRR1039520.2229831	sp|P51531|SMCA2_HUMAN	100	20	0	0	3	62	1449	1468	3.55e-09	44.3
SRR1039520.8278692	sp|Q64127|TIF1A_MOUSE	63.2	19	7	0	6	62	828	846	3.92e-07	38.5
SRR1039520.19768424	sp|P08238|HS90B_HUMAN	90.5	21	2	0	63	1	54	74	1.81e-08	42.4
SRR1039520.2099686	tr|A0A480LKS3|A0A480LKS3_PIG	100	16	0	0	63	16	214	229	1.35e-05	34.3
SRR1039520.3006467	sp|P08238|HS90B_HUMAN	100	20	0	0	61	2	531	550	1.01e-06	37.4
SRR1039520.571453	sp|Q96H86|ZN764_HUMAN	95.0	20	1	0	3	62	4	23	6.86e-09	43.5
SRR1039520.1934741	sp|P08238|HS90B_HUMAN	100	20	0	0	61	2	524	543	2.35e-08	42.0
SRR1039520.25398442	sp|P08238|HS90B_HUMAN	100	21	0	0	1	63	683	703	1.32e-08	42.7
SRR1039520.5804549	sp|P01116|RASK_HUMAN	84.2	19	3	0	61	5	61	79	5.15e-07	38.1
SRR1039520.6966964	tr|W1PJ14|W1PJ14_AMBTC	73.7	19	5	0	5	61	492	510	1.25e-05	34.3
SRR1039520.11131505	sp|P08238|HS90B_HUMAN	100	20	0	0	3	62	556	575	4.40e-08	41.2
SRR1039520.25723579	sp|Q925J9|MED1_MOUSE	100	21	0	0	63	1	1200	1220	3.35e-08	41.6
SRR1039520.16565632	sp|P08238|HS90B_HUMAN	100	20	0	0	62	3	91	110	1.72e-08	42.4
SRR1039520.9000007	sp|P10275|ANDR_HUMAN	100	21	0	0	1	63	150	170	2.47e-08	42.0
SRR1039520.21756578	sp|P08238|HS90B_HUMAN	95.0	20	1	0	3	62	126	145	1.72e-08	42.4
SRR1039520.15735440	sp|P08238|HS90B_HUMAN	90.0	20	2	0	1	60	178	197	4.16e-07	38.5
SRR1039520.17524039	tr|W1PJ14|W1PJ14_AMBTC	90.0	20	2	0	2	61	532	551	2.64e-09	44.7
SRR1039520.5692006	tr|Q4H2U9|Q4H2U9_CIOIN	81.0	21	4	0	1	63	171	191	1.34e-08	42.7
SRR1039520.24694358	sp|P08238|HS90B_HUMAN	100	21	0	0	1	63	529	549	7.08e-09	43.5
SRR1039520.569108	sp|P08238|HS90B_HUMAN	95.0	20	1	0	3	62	397	416	3.95e-07	38.5
SRR1039520.23974161	sp|P08238|HS90B_HUMAN	100	20	0	0	61	2	387	406	2.88e-07	38.9
SRR1039520.14822496	sp|P51532|SMCA4_HUMAN	100	20	0	0	2	61	617	636	9.07e-09	43.1
SRR1039520.4333226	sp|P40763|STAT3_HUMAN	100	20	0	0	3	62	725	744	1.40e-09	45.4
SRR1039520.30879681	sp|P40763|STAT3_HUMAN	100	20	0	0	3	62	561	580	5.49e-10	46.6
SRR1039520.17366806	sp|P08238|HS90B_HUMAN	100	21	0	0	1	63	202	222	2.27e-10	47.8
SRR1039520.16163897	sp|P01116|RASK_HUMAN	80.0	20	4	0	2	61	56	75	7.10e-07	37.7
SRR1039520.25702974	tr|W1PJ14|W1PJ14_AMBTC	55.0	20	9	0	3	62	501	520	6.00e-05	32.3
SRR1039520.18113284	sp|B2RWS6|EP300_MOUSE	90.0	20	2	0	2	61	1269	1288	1.24e-08	42.7
SRR1039520.30068756	sp|Q9NRY4|RHG35_HUMAN	100	20	0	0	2	61	847	866	5.94e-08	40.8
SRR1039520.1847102	sp|P09471|GNAO_HUMAN	71.4	21	6	0	63	1	64	84	2.26e-04	30.8
SRR1039520.21110432	sp|P08238|HS90B_HUMAN	95.0	20	1	0	4	63	272	291	2.48e-08	42.0
SRR1039520.25095421	sp|P51532|SMCA4_HUMAN	80.0	20	4	0	3	62	1165	1184	1.52e-07	39.7
SRR1039520.4984075	sp|P08238|HS90B_HUMAN	85.7	21	3	0	1	63	484	504	4.64e-08	41.2
SRR1039520.12021489	tr|W1PJ14|W1PJ14_AMBTC	85.0	20	3	0	61	2	538	557	5.42e-07	38.1
SRR1039520.578513	sp|P40763|STAT3_HUMAN	100	20	0	0	61	2	636	655	9.18e-09	43.1
SRR1039520.29803713	tr|A8QZ73|A8QZ73_MAIZE	81.0	21	4	0	63	1	109	129	6.36e-10	45.8
SRR1039520.2356173	sp|P40763|STAT3_HUMAN	100	20	0	0	61	2	54	73	1.92e-09	45.1
SRR1039520.25830710	sp|P08238|HS90B_HUMAN	95.0	20	1	0	3	62	126	145	1.72e-08	42.4
SRR1039520.4177363	sp|P08238|HS90B_HUMAN	100	20	0	0	62	3	566	585	2.88e-07	38.9
SRR1039520.10513419	sp|P51531|SMCA2_HUMAN	100	19	0	0	63	7	537	555	8.57e-08	40.4
SRR1039520.5636236	sp|P40763|STAT3_HUMAN	45.0	20	11	0	3	62	557	576	1.70e-05	33.9
SRR1039520.17944162	sp|B2RWS6|EP300_MOUSE	75.0	20	5	0	61	2	558	577	5.31e-07	38.1
SRR1039520.7967558	sp|P08238|HS90B_HUMAN	90.0	20	2	0	2	61	420	439	1.54e-07	39.7
SRR1039520.28044645	sp|P08238|HS90B_HUMAN	78.9	19	4	0	59	3	447	465	1.70e-05	33.9
SRR1039520.13080800	sp|Q9NRY4|RHG35_HUMAN	100	21	0	0	63	1	738	758	5.11e-09	43.9
SRR1039520.1663288	sp|P09471|GNAO_HUMAN	95.0	20	1	0	2	61	30	49	7.57e-07	37.7
SRR1039520.20856389	sp|P08238|HS90B_HUMAN	95.0	20	1	0	61	2	698	717	2.11e-07	39.3
SRR1039520.14808641	sp|P51532|SMCA4_HUMAN	100	20	0	0	3	62	919	938	1.39e-09	45.4
SRR1039520.11017666	tr|W1PJ14|W1PJ14_AMBTC	73.7	19	5	0	59	3	492	510	1.25e-05	34.3
SRR1039520.17344306	sp|P51531|SMCA2_HUMAN	100	21	0	0	63	1	1311	1331	4.17e-10	47.0
SRR1039520.18227892	sp|Q925J9|MED1_MOUSE	100	20	0	0	3	62	1191	1210	5.94e-08	40.8
SRR1039520.16586525	sp|P40763|STAT3_HUMAN	100	20	0	0	2	61	156	175	1.26e-08	42.7
SRR1039520.568314	sp|P40763|STAT3_HUMAN	85.0	20	3	0	1	60	392	411	1.62e-07	39.7
SRR1039520.19667787	sp|P08238|HS90B_HUMAN	100	21	0	0	1	63	664	684	7.92e-10	46.2
SRR1039520.33318154	sp|Q15788|NCOA1_HUMAN	100	20	0	0	3	62	214	233	2.60e-09	44.7
SRR1039520.34142961	sp|P01116|RASK_HUMAN	80.0	15	3	0	17	61	1	15	2.19e-04	30.8
SRR1039520.22920	sp|P08238|HS90B_HUMAN	85.0	20	3	0	61	2	126	145	7.39e-07	37.7
SRR1039520.14880483	sp|P40763|STAT3_HUMAN	100	20	0	0	2	61	537	556	2.41e-11	50.4
SRR1039520.19802309	sp|P08238|HS90B_HUMAN	100	20	0	0	2	61	495	514	1.26e-08	42.7
SRR1039520.2752390	sp|P08238|HS90B_HUMAN	90.5	21	2	0	1	63	674	694	1.48e-09	45.4
SRR1039520.11204010	sp|Q925J9|MED1_MOUSE	100	20	0	0	2	61	507	526	9.98e-07	37.4
SRR1039520.33935823	sp|P51531|SMCA2_HUMAN	100	20	0	0	2	61	1459	1478	2.12e-10	47.8
SRR1039520.12910976	tr|W1PJ14|W1PJ14_AMBTC	57.1	21	9	0	1	63	501	521	1.80e-05	33.9
SRR1039520.21586684	tr|W1PJ14|W1PJ14_AMBTC	68.4	19	6	0	62	6	467	485	8.22e-05	32.0
SRR1039520.12760512	sp|P08238|HS90B_HUMAN	100	21	0	0	1	63	436	456	9.69e-09	43.1
SRR1039520.9062501	sp|P08238|HS90B_HUMAN	100	20	0	0	3	62	30	49	2.35e-08	42.0
SRR1039520.1514474	sp|P09471|GNAO_HUMAN	90.0	20	2	0	2	61	172	191	6.18e-08	40.8
SRR1039520.1056936	sp|P08238|HS90B_HUMAN	100	21	0	0	1	63	81	101	9.69e-09	43.1
SRR1039520.1427048	tr|A0A8I3NIH7|A0A8I3NIH7_CANLF	100	20	0	0	3	62	377	396	1.04e-09	45.8
SRR1039520.4290810	sp|P40763|STAT3_HUMAN	100	20	0	0	62	3	279	298	6.01e-08	40.8
SRR1039520.12770283	sp|P08238|HS90B_HUMAN	100	20	0	0	4	63	511	530	1.21e-10	48.5
SRR1039520.4355165	sp|Q92831|KAT2B_HUMAN	100	20	0	0	2	61	224	243	4.01e-10	47.0
SRR1039520.29393105	sp|P08238|HS90B_HUMAN	84.2	19	3	0	61	5	560	578	1.38e-06	37.0
SRR1039520.1655974	sp|B2RWS6|EP300_MOUSE	95.0	20	1	0	4	63	452	471	7.67e-07	37.7
SRR1039520.3830677	sp|Q9NRY4|RHG35_HUMAN	100	20	0	0	61	2	1257	1276	1.14e-10	48.5
SRR1039520.28754898	sp|P08238|HS90B_HUMAN	76.2	21	5	0	63	1	496	516	4.16e-07	38.5
SRR1039520.24686432	sp|Q64127|TIF1A_MOUSE	95.0	20	1	0	3	62	517	536	1.91e-09	45.1
SRR1039520.33217918	sp|P40763|STAT3_HUMAN	100	20	0	0	61	2	24	43	1.15e-10	48.5
SRR1039520.2192657	sp|Q61026|NCOA2_MOUSE	100	20	0	0	2	61	536	555	7.30e-07	37.7
SRR1039520.609170	sp|P08238|HS90B_HUMAN	75.0	20	5	0	61	2	382	401	1.24e-05	34.3
SRR1039520.26779636	sp|P08238|HS90B_HUMAN	66.7	21	7	0	63	1	682	702	6.32e-05	32.3
SRR1039520.17476385	sp|Q9UKL3|C8AP2_HUMAN	100	20	0	0	62	3	1688	1707	1.89e-09	45.1
SRR1039520.17686415	sp|P08238|HS90B_HUMAN	95.0	20	1	0	61	2	38	57	8.24e-08	40.4
SRR1039520.33735321	sp|Q64127|TIF1A_MOUSE	70.0	20	6	0	2	61	243	262	7.33e-07	37.7
SRR1039520.2181465	sp|P08238|HS90B_HUMAN	78.9	19	4	0	59	3	433	451	4.85e-06	35.4
SRR1039520.2483019	tr|A0A670JPT3|A0A670JPT3_PODMU	80.0	20	4	0	1	60	402	421	5.16e-06	35.4
SRR1039520.1955746	sp|Q9UGP4|LIMD1_HUMAN	100	20	0	0	2	61	277	296	9.21e-09	43.1
SRR1039520.18611121	sp|P42345|MTOR_HUMAN	100	20	0	0	61	2	1699	1718	1.89e-09	45.1
SRR1039520.23870235	sp|P40763|STAT3_HUMAN	100	20	0	0	62	3	392	411	2.35e-08	42.0
SRR1039520.5860335	sp|P08238|HS90B_HUMAN	80.0	20	4	0	62	3	549	568	1.12e-04	31.6
SRR1039520.31820930	tr|W1PJ14|W1PJ14_AMBTC	66.7	21	7	0	63	1	496	516	3.76e-06	35.8
SRR1039520.32321946	sp|P08238|HS90B_HUMAN	100	20	0	0	2	61	110	129	2.35e-08	42.0
SRR1039520.15845132	sp|P40763|STAT3_HUMAN	95.0	20	1	0	61	2	516	535	1.54e-07	39.7
SRR1039520.8930305	sp|P08238|HS90B_HUMAN	100	20	0	0	61	2	612	631	4.02e-10	47.0
SRR1039520.18499273	sp|P08238|HS90B_HUMAN	100	20	0	0	2	61	272	291	1.92e-09	45.1
SRR1039520.10676892	sp|P08238|HS90B_HUMAN	90.5	21	2	0	1	63	110	130	5.69e-07	38.1
SRR1039520.30267216	sp|P40763|STAT3_HUMAN	95.2	21	1	0	63	1	410	430	1.21e-10	48.5
SRR1039520.19934832	sp|P08238|HS90B_HUMAN	100	21	0	0	63	1	98	118	7.08e-09	43.5
SRR1039520.26018610	sp|P08238|HS90B_HUMAN	95.2	21	1	0	63	1	175	195	3.79e-09	44.3
SRR1039520.26832934	sp|P09471|GNAO_HUMAN	90.0	20	2	0	62	3	256	275	1.16e-07	40.0
SRR1039520.11664527	sp|P08238|HS90B_HUMAN	82.4	17	3	0	3	53	594	610	2.33e-05	33.5
SRR1039520.18111128	sp|P09471|GNAO_HUMAN	85.0	20	3	0	61	2	194	213	3.69e-09	44.3
SRR1039520.15455684	sp|P08238|HS90B_HUMAN	100	21	0	0	63	1	527	547	2.77e-09	44.7
SRR1039520.1428921	sp|P08238|HS90B_HUMAN	100	20	0	0	2	61	365	384	7.52e-10	46.2
SRR1039520.29246233	tr|W1PJ14|W1PJ14_AMBTC	73.7	19	5	0	7	63	492	510	1.32e-05	34.3
SRR1039520.15144877	sp|P51531|SMCA2_HUMAN	100	20	0	0	61	2	1074	1093	9.07e-09	43.1
SRR1039520.9596197	sp|Q15788|NCOA1_HUMAN	100	20	0	0	2	61	594	613	5.95e-08	40.8
SRR1039520.15064334	sp|Q9NRY4|RHG35_HUMAN	100	20	0	0	2	61	49	68	1.01e-09	45.8
SRR1039520.18521276	sp|P08238|HS90B_HUMAN	75.0	20	5	0	2	61	554	573	9.09e-06	34.7
SRR1039520.14547887	sp|P08238|HS90B_HUMAN	100	20	0	0	2	61	340	359	6.73e-09	43.5
SRR1039520.34319147	sp|P08238|HS90B_HUMAN	81.0	21	4	0	63	1	504	524	1.81e-08	42.4
SRR1039520.18868471	sp|P09471|GNAO_HUMAN	90.5	21	2	0	63	1	36	56	4.26e-07	38.5
SRR1039520.4718615	sp|P08238|HS90B_HUMAN	81.0	21	4	0	63	1	209	229	6.35e-08	40.8
SRR1039520.32570795	tr|A0A670JPT3|A0A670JPT3_PODMU	89.5	19	2	0	6	62	242	260	2.38e-08	42.0
SRR1039520.24312348	sp|P51531|SMCA2_HUMAN	100	21	0	0	63	1	1106	1126	1.46e-09	45.4
SRR1039520.31516552	sp|P08238|HS90B_HUMAN	95.0	20	1	0	2	61	295	314	6.73e-09	43.5
SRR1039520.11949774	sp|P40763|STAT3_HUMAN	100	20	0	0	2	61	696	715	5.49e-10	46.6
SRR1039520.28606773	tr|W1PJ14|W1PJ14_AMBTC	90.0	20	2	0	3	62	536	555	3.23e-08	41.6
SRR1039520.6133658	sp|Q9NRY4|RHG35_HUMAN	100	20	0	0	2	61	643	662	6.07e-11	49.3
SRR1039520.31883739	sp|P42345|MTOR_HUMAN	100	21	0	0	63	1	880	900	5.68e-10	46.6
SRR1039520.31544438	sp|P08238|HS90B_HUMAN	100	21	0	0	1	63	331	351	7.92e-10	46.2
SRR1039520.28146673	sp|P08238|HS90B_HUMAN	100	20	0	0	2	61	583	602	7.52e-10	46.2
SRR1039520.30326087	sp|P08238|HS90B_HUMAN	100	20	0	0	62	3	62	81	4.92e-09	43.9
SRR1039520.24890461	sp|P40763|STAT3_HUMAN	84.2	19	3	0	61	5	239	257	1.26e-08	42.7
SRR1039520.942135	sp|Q9NRY4|RHG35_HUMAN	100	21	0	0	1	63	54	74	2.23e-10	47.8
SRR1039520.23854648	sp|P08238|HS90B_HUMAN	95.0	20	1	0	3	62	86	105	1.72e-08	42.4
SRR1039520.1244789	sp|O43889|CREB3_HUMAN	100	21	0	0	63	1	208	228	5.81e-07	38.1
SRR1039520.21130733	sp|Q925J9|MED1_MOUSE	95.0	20	1	0	2	61	347	366	5.42e-10	46.6
SRR1039520.8804381	sp|P09471|GNAO_HUMAN	85.7	21	3	0	1	63	181	201	7.26e-09	43.5
SRR1039520.18219435	sp|P51531|SMCA2_HUMAN	80.0	20	4	0	2	61	1115	1134	7.29e-07	37.7
SRR1039520.21370048	sp|B2RWS6|EP300_MOUSE	100	20	0	0	61	2	2375	2394	4.33e-08	41.2
SRR1039520.3847605	sp|P08238|HS90B_HUMAN	85.0	20	3	0	3	62	578	597	3.95e-07	38.5
SRR1039520.24773397	tr|A0A670JPT3|A0A670JPT3_PODMU	100	20	0	0	2	61	159	178	3.34e-11	50.1
SRR1039520.8448534	sp|Q7SYN5|RXRBA_DANRE	61.9	21	8	0	1	63	150	170	2.49e-05	33.5
SRR1039520.15370710	sp|P09471|GNAO_HUMAN	80.0	20	4	0	61	2	184	203	6.18e-08	40.8
SRR1039520.34270950	sp|P51532|SMCA4_HUMAN	100	20	0	0	2	61	543	562	4.34e-08	41.2
SRR1039520.14565603	sp|P08238|HS90B_HUMAN	100	19	0	0	2	58	125	143	1.26e-08	42.7
SRR1039520.20263899	sp|P08238|HS90B_HUMAN	95.0	20	1	0	3	62	44	63	1.13e-07	40.0
SRR1039520.9997996	tr|A0A8I3NIH7|A0A8I3NIH7_CANLF	100	20	0	0	3	62	246	265	8.49e-11	48.9
SRR1039520.23424730	sp|P51532|SMCA4_HUMAN	100	21	0	0	63	1	1174	1194	3.42e-11	50.1
SRR1039520.28370066	tr|A0A480LKS3|A0A480LKS3_PIG	100	21	0	0	63	1	214	234	5.33e-09	43.9
SRR1039520.13677044	sp|Q9NRY4|RHG35_HUMAN	100	20	0	0	3	62	633	652	3.55e-09	44.3
SRR1039520.4198486	sp|P08238|HS90B_HUMAN	100	20	0	0	3	62	583	602	7.52e-10	46.2
SRR1039520.14037500	sp|P51532|SMCA4_HUMAN	100	16	0	0	15	62	329	344	2.08e-04	30.8
SRR1039520.4187673	sp|Q925J9|MED1_MOUSE	100	21	0	0	63	1	879	899	3.35e-08	41.6
SRR1039520.15323227	sp|P51532|SMCA4_HUMAN	100	21	0	0	63	1	1176	1196	3.05e-10	47.4
SRR1039520.17504823	sp|Q9NRY4|RHG35_HUMAN	100	20	0	0	2	61	1358	1377	3.18e-08	41.6
SRR1039520.19274871	sp|P08238|HS90B_HUMAN	100	21	0	0	63	1	362	382	6.48e-11	49.3
SRR1039520.8694921	sp|P40763|STAT3_HUMAN	100	21	0	0	63	1	27	47	4.73e-11	49.7
SRR1039520.17069115	tr|W1PJ14|W1PJ14_AMBTC	85.0	20	3	0	62	3	542	561	1.73e-08	42.4
SRR1039520.25203572	sp|P08238|HS90B_HUMAN	100	21	0	0	63	1	398	418	3.39e-08	41.6
SRR1039520.5048045	sp|P09471|GNAO_HUMAN	95.0	20	1	0	61	2	201	220	1.62e-10	48.1
SRR1039520.7801345	sp|P08238|HS90B_HUMAN	100	21	0	0	1	63	400	420	8.68e-08	40.4
